"","image_file","category","subcategory","current_height","current_width","source","searched_label","resize_factor","H","FA","n_resp","memorability_wo_fa_correction","memorability_w_fa_correction" 
"641","n01846331_2474.jpg","animal","duck",333,500,"imagenet","duck",1,82,4,99,0.828282828282828,0.787878787878788
"642","n01846331_2743.jpg","animal","duck",475,500,"imagenet","duck",1,87,6,99,0.878787878787879,0.818181818181818
"643","n01846331_2820.jpg","animal","duck",333,500,"imagenet","duck",1,83,22,95,0.873684210526316,0.642105263157895
"644","n01846331_2857.jpg","animal","duck",333,500,"imagenet","duck",1,82,7,103,0.796116504854369,0.728155339805825
"645","n01846331_2869.jpg","animal","duck",375,500,"imagenet","duck",1,90,8,109,0.825688073394495,0.752293577981651
"646","n01846331_2900.jpg","animal","duck",333,500,"imagenet","duck",1,79,6,91,0.868131868131868,0.802197802197802
"647","n01846331_2909.jpg","animal","duck",500,330,"imagenet","duck",1,65,2,104,0.625,0.605769230769231
"648","n01846331_3060.jpg","animal","duck",375,500,"imagenet","duck",1,88,25,93,0.946236559139785,0.67741935483871
"649","n01846331_3187.jpg","animal","duck",327,500,"imagenet","duck",1,73,20,89,0.820224719101124,0.595505617977528
"650","n01846331_3202.jpg","animal","duck",375,500,"imagenet","duck",1,76,1,107,0.710280373831776,0.700934579439252
"651","n01846331_3358.jpg","animal","duck",344,500,"imagenet","duck",1,91,6,110,0.827272727272727,0.772727272727273
"652","n01846331_3449.jpg","animal","duck",468,500,"imagenet","duck",1,65,4,91,0.714285714285714,0.67032967032967
"653","n01846331_3530.jpg","animal","duck",500,467,"imagenet","duck",1,86,3,116,0.741379310344828,0.71551724137931
"654","n01846331_3656.jpg","animal","duck",500,464,"imagenet","duck",1,92,6,101,0.910891089108911,0.851485148514851
"655","n01846331_3988.jpg","animal","duck",334,500,"imagenet","duck",1,75,4,91,0.824175824175824,0.78021978021978
"656","n01846331_4035.jpg","animal","duck",325,500,"imagenet","duck",1,87,7,103,0.844660194174757,0.776699029126214
"657","n01846331_4191.jpg","animal","duck",375,500,"imagenet","duck",1,55,2,91,0.604395604395604,0.582417582417582
"658","n01846331_4246.jpg","animal","duck",333,500,"imagenet","duck",1,87,9,101,0.861386138613861,0.772277227722772
"659","n01846331_432.jpg","animal","duck",414,500,"imagenet","duck",1,78,4,95,0.821052631578947,0.778947368421053
"660","n01846331_4392.jpg","animal","duck",335,500,"imagenet","duck",1,92,13,101,0.910891089108911,0.782178217821782
"661","n01846331_471.jpg","animal","duck",343,500,"imagenet","duck",1,89,10,120,0.741666666666667,0.658333333333333
"662","n01846331_4793.jpg","animal","duck",500,333,"imagenet","duck",1,63,1,100,0.63,0.62
"663","n01846331_4915.jpg","animal","duck",500,468,"imagenet","duck",1,68,1,99,0.686868686868687,0.676767676767677
"664","n01846331_5267.jpg","animal","duck",375,500,"imagenet","duck",1,86,9,112,0.767857142857143,0.6875
"665","n01846331_5309.jpg","animal","duck",358,500,"imagenet","duck",1,60,6,83,0.72289156626506,0.650602409638554
"666","n01846331_5391.jpg","animal","duck",500,306,"imagenet","duck",1,71,3,96,0.739583333333333,0.708333333333333
"667","n01846331_5551.jpg","animal","duck",385,500,"imagenet","duck",1,92,5,105,0.876190476190476,0.828571428571429
"668","n01846331_5668.jpg","animal","duck",351,500,"imagenet","duck",1,58,2,82,0.707317073170732,0.682926829268293
"669","n01846331_5760.jpg","animal","duck",375,500,"imagenet","duck",1,63,2,98,0.642857142857143,0.622448979591837
"670","n01846331_5951.jpg","animal","duck",333,500,"imagenet","duck",1,79,2,103,0.766990291262136,0.747572815533981
"671","n01846331_5989.jpg","animal","duck",333,500,"imagenet","duck",1,48,1,93,0.516129032258065,0.505376344086022
"672","n01846331_6092.jpg","animal","duck",357,500,"imagenet","duck",1,65,7,87,0.747126436781609,0.666666666666667
"673","n01846331_613.jpg","animal","duck",325,500,"imagenet","duck",1,78,4,95,0.821052631578947,0.778947368421053
"674","n01846331_6225.jpg","animal","duck",375,500,"imagenet","duck",1,65,4,100,0.65,0.61
"675","n01846331_6493.jpg","animal","duck",375,500,"imagenet","duck",1,76,9,98,0.775510204081633,0.683673469387755
"676","n01846331_6499.jpg","animal","duck",333,500,"imagenet","duck",1,62,1,84,0.738095238095238,0.726190476190476
"677","n01846331_6505.jpg","animal","duck",386,500,"imagenet","duck",1,53,4,87,0.609195402298851,0.563218390804598
"678","n01846331_6555.jpg","animal","duck",415,500,"imagenet","duck",1,80,12,109,0.73394495412844,0.623853211009174
"679","n01846331_6727.jpg","animal","duck",355,500,"imagenet","duck",1,83,9,101,0.821782178217822,0.732673267326733
"680","n01846331_6789.jpg","animal","duck",381,500,"imagenet","duck",1,72,7,104,0.692307692307692,0.625
"681","n01846331_693.jpg","animal","duck",500,477,"imagenet","duck",1,87,5,106,0.820754716981132,0.773584905660377
"682","n01846331_708.jpg","animal","duck",333,500,"imagenet","duck",1,90,6,115,0.782608695652174,0.730434782608696
"683","n01846331_7096.jpg","animal","duck",333,500,"imagenet","duck",1,88,12,100,0.88,0.76
"684","n01846331_7365.jpg","animal","duck",375,500,"imagenet","duck",1,76,5,98,0.775510204081633,0.724489795918367
"685","n01846331_7467.jpg","animal","duck",367,500,"imagenet","duck",1,79,8,102,0.774509803921569,0.696078431372549
"686","n01846331_7521.jpg","animal","duck",333,500,"imagenet","duck",1,76,7,103,0.737864077669903,0.669902912621359
"687","n01846331_7718.jpg","animal","duck",341,500,"imagenet","duck",1,88,11,104,0.846153846153846,0.740384615384615
"688","n01846331_8240.jpg","animal","duck",393,500,"imagenet","duck",1,90,6,104,0.865384615384615,0.807692307692308
"689","n01846331_8429.jpg","animal","duck",333,500,"imagenet","duck",1,78,14,94,0.829787234042553,0.680851063829787
"690","n01846331_8471.jpg","animal","duck",348,500,"imagenet","duck",1,71,9,96,0.739583333333333,0.645833333333333
"691","n01846331_8530.jpg","animal","duck",374,500,"imagenet","duck",1,62,1,94,0.659574468085106,0.648936170212766
"692","n01846331_8672.jpg","animal","duck",393,500,"imagenet","duck",1,100,4,107,0.934579439252336,0.897196261682243
"693","n01846331_8880.jpg","animal","duck",375,500,"imagenet","duck",1,83,1,95,0.873684210526316,0.863157894736842
"694","n01846331_897.jpg","animal","duck",375,500,"imagenet","duck",1,88,5,99,0.888888888888889,0.838383838383838
"695","n01846331_9058.jpg","animal","duck",334,500,"imagenet","duck",1,77,9,116,0.663793103448276,0.586206896551724
"696","n01846331_943.jpg","animal","duck",319,500,"imagenet","duck",1,81,6,106,0.764150943396226,0.707547169811321
"697","n01846331_973.jpg","animal","duck",292,500,"imagenet","duck",1,63,2,89,0.707865168539326,0.685393258426966
"698","n01846331_9747.jpg","animal","duck",375,500,"imagenet","duck",1,94,6,110,0.854545454545454,0.8
"699","n01846331_9788.jpg","animal","duck",375,500,"imagenet","duck",1,77,7,96,0.802083333333333,0.729166666666667
"700","000000010449.jpg","animal","elephant",480,640,"coco","elephant",1,81,17,108,0.75,0.592592592592593
"701","000000018792.jpg","animal","elephant",426,640,"coco","elephant",1,77,6,103,0.747572815533981,0.689320388349515
"702","000000021338.jpg","animal","elephant",398,640,"coco","elephant",1,73,9,95,0.768421052631579,0.673684210526316
"703","000000040433.jpg","animal","elephant",480,640,"coco","elephant",1,86,7,105,0.819047619047619,0.752380952380952
"704","000000045617.jpg","animal","elephant",320,480,"coco","elephant",1,79,11,111,0.711711711711712,0.612612612612613
"705","000000047406.jpg","animal","elephant",422,640,"coco","elephant",1,65,5,96,0.677083333333333,0.625
"706","000000049369.jpg","animal","elephant",480,640,"coco","elephant",1,102,9,119,0.857142857142857,0.781512605042017
"707","000000062170.jpg","animal","elephant",425,640,"coco","elephant",1,77,9,102,0.754901960784314,0.666666666666667
"708","000000065465.jpg","animal","elephant",375,500,"coco","elephant",1,96,8,108,0.888888888888889,0.814814814814815
"709","000000067786.jpg","animal","elephant",415,640,"coco","elephant",1,73,6,89,0.820224719101124,0.752808988764045
"710","000000072216.jpg","animal","elephant",428,640,"coco","elephant",1,80,0,91,0.879120879120879,0.879120879120879
"711","000000096244.jpg","animal","elephant",480,640,"coco","elephant",1,59,8,78,0.756410256410256,0.653846153846154
"712","000000097610.jpg","animal","elephant",480,640,"coco","elephant",1,90,7,103,0.87378640776699,0.805825242718447
"713","000000113495.jpg","animal","elephant",426,640,"coco","elephant",1,60,3,88,0.681818181818182,0.647727272727273
"714","000000126595.jpg","animal","elephant",428,640,"coco","elephant",1,75,5,102,0.735294117647059,0.686274509803922
"715","000000127647.jpg","animal","elephant",427,640,"coco","elephant",1,95,5,101,0.940594059405941,0.891089108910891
"716","000000128324.jpg","animal","elephant",480,640,"coco","elephant",1,66,9,105,0.628571428571429,0.542857142857143
"717","000000131059.jpg","animal","elephant",480,640,"coco","elephant",1,58,5,97,0.597938144329897,0.54639175257732
"718","000000134242.jpg","animal","elephant",425,640,"coco","elephant",1,65,6,101,0.643564356435644,0.584158415841584
"719","000000136542.jpg","animal","elephant",427,640,"coco","elephant",1,75,12,100,0.75,0.63
"720","000000137589.jpg","animal","elephant",480,640,"coco","elephant",1,94,6,119,0.789915966386555,0.739495798319328
"721","000000148004.jpg","animal","elephant",480,640,"coco","elephant",1,76,7,109,0.697247706422018,0.63302752293578
"722","000000154023.jpg","animal","elephant",434,640,"coco","elephant",1,71,11,94,0.75531914893617,0.638297872340426
"723","000000167045.jpg","animal","elephant",333,500,"coco","elephant",1,74,12,110,0.672727272727273,0.563636363636364
"724","000000177284.jpg","animal","elephant",480,640,"coco","elephant",1,86,8,107,0.803738317757009,0.728971962616822
"725","000000181224.jpg","animal","elephant",480,640,"coco","elephant",1,79,8,100,0.79,0.71
"726","000000194381.jpg","animal","elephant",375,500,"coco","elephant",1,87,5,115,0.756521739130435,0.71304347826087
"727","000000199815.jpg","animal","elephant",426,640,"coco","elephant",1,77,12,87,0.885057471264368,0.747126436781609
"728","000000216817.jpg","animal","elephant",480,640,"coco","elephant",1,74,12,96,0.770833333333333,0.645833333333333
"729","000000218405.jpg","animal","elephant",348,640,"coco","elephant",1,74,7,102,0.725490196078431,0.656862745098039
"730","000000221089.jpg","animal","elephant",427,640,"coco","elephant",1,83,0,102,0.813725490196078,0.813725490196078
"731","000000224874.jpg","animal","elephant",480,640,"coco","elephant",1,73,3,94,0.776595744680851,0.74468085106383
"732","000000225121.jpg","animal","elephant",427,640,"coco","elephant",1,75,8,95,0.789473684210526,0.705263157894737
"733","000000227270.jpg","animal","elephant",427,640,"coco","elephant",1,90,7,110,0.818181818181818,0.754545454545455
"734","000000227358.jpg","animal","elephant",360,640,"coco","elephant",1,76,13,99,0.767676767676768,0.636363636363636
"735","000000230515.jpg","animal","elephant",480,640,"coco","elephant",1,80,13,93,0.860215053763441,0.720430107526882
"736","000000232085.jpg","animal","elephant",426,640,"coco","elephant",1,103,22,115,0.895652173913044,0.704347826086957
"737","000000245713.jpg","animal","elephant",480,640,"coco","elephant",1,86,14,115,0.747826086956522,0.626086956521739
"738","000000255598.jpg","animal","elephant",427,640,"coco","elephant",1,81,16,100,0.81,0.65
"739","000000256028.jpg","animal","elephant",427,640,"coco","elephant",1,72,6,90,0.8,0.733333333333333
"740","000000256061.jpg","animal","elephant",425,640,"coco","elephant",1,73,5,94,0.776595744680851,0.723404255319149
"741","000000260817.jpg","animal","elephant",480,640,"coco","elephant",1,89,7,99,0.898989898989899,0.828282828282828
"742","000000273106.jpg","animal","elephant",427,640,"coco","elephant",1,70,11,89,0.786516853932584,0.662921348314607
"743","000000273618.jpg","animal","elephant",400,640,"coco","elephant",1,90,11,97,0.927835051546392,0.814432989690722
"744","000000285678.jpg","animal","elephant",427,640,"coco","elephant",1,75,5,89,0.842696629213483,0.786516853932584
"745","000000289864.jpg","animal","elephant",480,640,"coco","elephant",1,76,2,107,0.710280373831776,0.691588785046729
"746","000000291894.jpg","animal","elephant",480,640,"coco","elephant",1,95,13,107,0.88785046728972,0.766355140186916
"747","000000293543.jpg","animal","elephant",427,640,"coco","elephant",1,67,4,86,0.779069767441861,0.732558139534884
"748","000000293751.jpg","animal","elephant",480,640,"coco","elephant",1,73,19,105,0.695238095238095,0.514285714285714
"749","000000294925.jpg","animal","elephant",480,640,"coco","elephant",1,75,16,95,0.789473684210526,0.621052631578947
"750","000000304833.jpg","animal","elephant",423,640,"coco","elephant",1,73,9,98,0.744897959183674,0.653061224489796
"751","000000309694.jpg","animal","elephant",480,640,"coco","elephant",1,93,19,108,0.861111111111111,0.685185185185185
"752","000000310683.jpg","animal","elephant",480,640,"coco","elephant",1,83,11,107,0.775700934579439,0.672897196261682
"753","000000312204.jpg","animal","elephant",480,640,"coco","elephant",1,79,8,93,0.849462365591398,0.763440860215054
"754","000000314602.jpg","animal","elephant",480,640,"coco","elephant",1,73,7,88,0.829545454545455,0.75
"755","000000315243.jpg","animal","elephant",480,640,"coco","elephant",1,89,7,99,0.898989898989899,0.828282828282828
"756","000000321306.jpg","animal","elephant",427,640,"coco","elephant",1,89,13,107,0.831775700934579,0.710280373831776
"757","000000326264.jpg","animal","elephant",360,640,"coco","elephant",1,86,9,98,0.877551020408163,0.785714285714286
"758","000000327575.jpg","animal","elephant",480,640,"coco","elephant",1,74,1,95,0.778947368421053,0.768421052631579
"759","000000331059.jpg","animal","elephant",480,640,"coco","elephant",1,67,7,83,0.807228915662651,0.72289156626506
"760","000000356535.jpg","animal","elephant",428,640,"coco","elephant",1,78,3,96,0.8125,0.78125
"761","000000366295.jpg","animal","elephant",397,640,"coco","elephant",1,78,11,93,0.838709677419355,0.720430107526882
"762","000000369000.jpg","animal","elephant",448,640,"coco","elephant",1,98,13,125,0.784,0.68
"763","000000379645.jpg","animal","elephant",428,640,"coco","elephant",1,83,4,102,0.813725490196078,0.774509803921569
"764","000000382374.jpg","animal","elephant",427,640,"coco","elephant",1,85,4,98,0.86734693877551,0.826530612244898
"765","000000382951.jpg","animal","elephant",426,640,"coco","elephant",1,84,3,100,0.84,0.81
"766","000000389041.jpg","animal","elephant",427,640,"coco","elephant",1,61,7,88,0.693181818181818,0.613636363636364
"767","000000393228.jpg","animal","elephant",427,640,"coco","elephant",1,73,7,92,0.793478260869565,0.717391304347826
"768","000000402082.jpg","animal","elephant",480,640,"coco","elephant",1,84,5,102,0.823529411764706,0.774509803921569
"769","000000411043.jpg","animal","elephant",480,640,"coco","elephant",1,72,9,91,0.791208791208791,0.692307692307692
"770","000000411225.jpg","animal","elephant",428,640,"coco","elephant",1,74,9,90,0.822222222222222,0.722222222222222
"771","000000425055.jpg","animal","elephant",427,640,"coco","elephant",1,87,17,96,0.90625,0.729166666666667
"772","000000427888.jpg","animal","elephant",425,640,"coco","elephant",1,75,6,99,0.757575757575758,0.696969696969697
"773","000000430523.jpg","animal","elephant",426,640,"coco","elephant",1,100,12,112,0.892857142857143,0.785714285714286
"774","000000435612.jpg","animal","elephant",427,640,"coco","elephant",1,61,8,78,0.782051282051282,0.67948717948718
"775","000000445814.jpg","animal","elephant",480,640,"coco","elephant",1,70,5,91,0.769230769230769,0.714285714285714
"776","000000449718.jpg","animal","elephant",426,640,"coco","elephant",1,64,2,78,0.82051282051282,0.794871794871795
"777","000000451356.jpg","animal","elephant",480,640,"coco","elephant",1,52,3,80,0.65,0.6125
"778","000000458153.jpg","animal","elephant",480,640,"coco","elephant",1,82,12,104,0.788461538461538,0.673076923076923
"779","000000463338.jpg","animal","elephant",426,640,"coco","elephant",1,74,8,90,0.822222222222222,0.733333333333333
"780","000000465324.jpg","animal","elephant",366,640,"coco","elephant",1,45,5,85,0.529411764705882,0.470588235294118
"781","000000480893.jpg","animal","elephant",427,640,"coco","elephant",1,78,8,96,0.8125,0.729166666666667
"782","000000484287.jpg","animal","elephant",427,640,"coco","elephant",1,55,6,71,0.774647887323944,0.690140845070423
"783","000000488368.jpg","animal","elephant",427,640,"coco","elephant",1,95,5,114,0.833333333333333,0.789473684210526
"784","000000503089.jpg","animal","elephant",480,640,"coco","elephant",1,81,6,106,0.764150943396226,0.707547169811321
